ticker|headline|date|eventRet|Close|sentiment_textblob|sentiment_LSTM|sentiment_lex
FB|Facebook (FB -5.7%) news roundup: 1) S&P is upgrading to Buy, arguing insiders are unlikely to be big sellers at current levels when a lock-up expires on Thursday. 2) U.K. regulators have approved the Instagram acquisition. The FTC is still reviewing. 3) Facebook.com has 235M monthly game players (25% of total users), up 8% from January but slower than total Facebook user growth (likely due to the mobile shift). 150M monthly users are now relying on App Center.|2012-08-14|-0.025874500689035296|20.3799991607666|-0.125|1|0.8974
FB|Facebook (FB -3.8%) and Yelp (YELP -2.9%) sell off following Groupon's Q2 debacle. Yelp could also be affected by ongoing concerns about Google/Frommer's. Facebook's first lock-up expiration arrives in two days.|2012-08-14|-0.025874500689035296|20.3799991607666|0.125|0|-0.0777
FB|Well, that was quick: Facebook (FB -6.2%) has crashed through the $20 level on the day of its first lockup expiration, and is near its post-IPO lows. Other recent consumer Internet IPOs are also feeling the pain: GRPN -6%. ZNGA -2.6%. YELP -1.4%. (earlier)|2012-08-16|-0.06376856037677814|19.8700008392334|0.09305555555555554|1|0.138
FB|Facebook (NASDAQ:FB) -2.7% as its first lockup expiration gets underway. To recap: 271M shares, or roughly 10% of total outstanding shares, become eligible for sale today. Short interest has grown ahead of the expiration, and shares are down 46% from IPO levels.|2012-08-16|-0.06376856037677814|19.8700008392334|0.08240740740740742|0|0.8917
WMT|Shares of Wal-Mart (NYSE:WMT) lose 2.4% in premarket trading after the company socks out a stable, but unspectacular, Q2 report. One common theme from analysts: Buy WMT for defensiveness, but a high valuation needs more.|2012-08-16|-0.02716580983556216|59.05093765258789|0.12|1|0.7568
WMT|More on Wal-Mart (NYSE:WMT): Shows stable sales growth, but misses on its top-line. Revenue: Wal-Mart U.S. +3.8%; Wal-Mart International +6.4%; Sam's Club +3.8%. Comparable store growth up 2.2%, with ticket and traffic both positive. Expects full-year EPS of $4.83-$4.93, compared to prior guidance of $4.72-$4.92 and $4.92 consensus. Shares-3.2% premarket. (PR)|2012-08-16|-0.02716580983556216|59.05093765258789|0.18181818181818182|1|0.9197
FB|Facebook (FB -2.9%) sells off yet again - shares are down 9% since the company saw its first lockup expire yesterday, and 49% from IPO levels. The potential impact of the decline on employee morale and retention hasn't been lost on Mark Zuckerberg, who reportedly acknowledged the issue at a company meeting this month. According to SecondMarket's data, anyone who has bought Facebook since Nov. 2010 is now underwater.|2012-08-17|-0.05361041080339635|19.049999237060547|0.03148148148148147|1|0.6117
FB|"It looks as if Facebook (FB +5%) shorts (previous) are taking profits; shares have shot higher in early afternoon trading. Barron's provides details about Capstone's upgrade: the firm says its data indicates total users and game players respectively rose 3.5% and 3% M/M over the past month, and that 48 tracked brands saw their Facebook ""fans"" increase 10% over this time (boosted by the Olympics). The gaming data could be a positive for share-losing Zynga (ZNGA +0.3%)"|2012-08-20|-0.033353346801039414|20.01000022888184|0.01784511784511784|1|0.9681
FB|As Facebook (FB -3.4%) sells off on news director/seed investor Peter Thiel has cashed out in a big way, VC Fred Wilson defends Thiel's actions by arguing investors are obligated to return capital to clients as quickly as possible. But as Dan Primack points out, most of Thiel's sales involved his personal stake in Facebook. VC Ann Winblad also defends Thiel, but thinks Facebook and other public companies are better off not having VCs such as Thiel serve as board members.|2012-08-21|0.022528790331457826|19.15999984741211|0.109375|1|0.858
MSFT|LinkedIn (LNKD +3%) rallies on a bullish note from ITG Research. The firm thinks Q3 revenue will come in at $253.8M, soundly above a $242.9M consensus that itself rose following LinkedIn's strong Q2 report. ITG believes higher order volumes and revenue/customer will produce a beat.|2012-08-21|-0.011667567708426585|25.58007431030273|0.18055555555555555|1|0.9256
AMZN|Amazon (AMZN +0.9%) and Comcast (CMCSA -0.5%) expand an existing licensing agreement to add hundreds of NBC TV episodes, both new and old, to Amazon Prime Instant Video. With an arsenal of over 22K movies and TV episodes, the Amazon streaming service is a formidable challenger to Netflix (NFLX -2.5%).|2012-08-24|0.003600607083917628|245.7400054931641|0.07878787878787878|1|0.9445
ADBE|Adobe (NASDAQ:ADBE) -3.6% in response to Autodesk's Q2 disaster. The companies both sell high-end software to media/entertainment professionals, which leads many to think the latter's problems have implications for the former. Also, Adobe is receiving negative analyst comments about sales of its flagship CS6 suite.|2012-08-24|-0.04520233019135822|32.259998321533196|0.05|1|-0.8424
AAPL|Investors continue to bid up Apple following its big court victory over Samsung. AAPL +2.4% to a record $679 premarket. GOOG -1.4%, MSFT +1%, NOK +11.7%.|2012-08-27|0.018375265763061144|20.87517547607422|0.0|1|0.8098
AAPL|The next iPhone (NASDAQ:AAPL) won't  feature an NFC chip, thinks AnandTech, after doing a technical analysis of the front assembly pictures that fueled speculation in this direction. The could be contributing to today's selloff in NXP (NXPI -2.9%), the early leader in the NFC chip market. Broadcom (BRCM) has also developed NFC chips, and plans to integrate the technology with its Wi-Fi/Bluetooth combo chips. (NFC challenges)|2012-08-28|0.01551410314944901|20.84798812866211|0.05|1|0.9522
FB|"Facebook (FB -4%) makes new lows after BMO and Stifel join BofA in cutting their targets. BMO, reiterating an Underperform, says its media spending checks turned up two negatives for every positive, and that many ad execs used the word ""pause"" when discussing Facebook campaigns. The only Facebook underwriter to start coverage with a bearish stance, BMO now forecasts Q3 revenue of $1.2B, below a $1.24B consensus. (more from Facebook advertisers: I, II, III)"|2012-08-31|-0.07275097952066456|18.059999465942386|0.1272727272727273|1|0.8649
NFLX|Shares of Netflix (NASDAQ:NFLX) move up 1.6% premarket after Google appears set to stop its Google TV ads programs to focus on web initiatives. A renewed push by consumers away from TV into digital content options could set up nicely for Netflix.|2012-08-31|-0.12268719845458388|8.531429290771483|0.3|1|0.8662
FB|"It's obvious day today as Facebook (NASDAQ:FB) has its price target cut to $23 from $35 at BAML, which cites future lockup concerns. The next big day expiration day is November 14. Shares +1.2% premarket. Take that Merrill Lynch. Far more ominous for Facebook: ""Many are tired of (it),"" says Jim Cramer. ""When you drop off kids to school, you learn they like Twitter a heck of a lot more than Facebook."""|2012-08-31|-0.07275097952066456|18.059999465942386|0.13333333333333336|0|0.0727
FB|Facebook (NASDAQ:FB) +1.9% AH after disclosing in an 8-K Mark Zuckerberg has no plans to sell any shares for at least 12 months. In addition, directors Mark Andreessen and Donald Graham have no plans to sell save for tax-payment purposes. All three will be eligible to sell following this fall's lockup expirations. Facebook also states it plans to report Q3 results on Oct. 23. (more on FB)|2012-09-04|-0.02428604222749564|17.729999542236328|0.06666666666666667|0|0.7575
NFLX|Netflix (NFLX -9.2%) gets crushed on news of Amazon's (NASDAQ:AMZN) deal with Epix. Since the expiration of the Starz deal, Epix has been Netflix's top source for popular movies. And while the loss of Epix exclusivity was expected, the fact Netflix's top rival now has access to Epix's library is stoking fears the company won't be able to stand out. At $79/year (bundled with Prime shipping), Amazon's Prime Instant Video is cheaper than Netflix on an annual basis, but doesn't offer a monthly option.|2012-09-04|-0.0933720533344703|7.989999771118164|0.2714285714285714|1|0.6451
FB|"Facebook (FB +5%) bounces on news Mark Zuckerberg won't be selling shares for at least a year. Zynga (ZNGA +2.5% - previous) is also trading higher. Earlier, the president of Facebook institutional investor CoRise went on CNBC (video) to talk up the company's e-commerce potential. ""If they just got 2 percent of their 500 million people that live on Facebook every single day to buy something through an Amazon store ... Facebook would get $1 billion or so in commissions."""|2012-09-05|0.05012099749237564|18.57999992370605|-0.021675943104514536|1|0.8479
MSFT|"LinkedIn (LNKD +3.4%) trades higher after Jefferies starts coverage at Buy as part of a broader launch for the Internet sector. The firm sees LinkedIn delivering a ""beat and raise"" Q3 report thanks to conservative guidance, and touts its ability to keep taking share in all 3 of its business segments (job postings, ad sales, and subscriptions) via differentiated solutions."|2012-09-05|0.017637259066416444|25.239564895629886|0.08333333333333333|1|0.963
AAPL|Apple (AAPL +0.6%), Google (GOOG +1.3%), and Amazon (AMZN +2.8%) have two things in common: 1) They're at each others' throats. 2) They're making new highs today, rising even as PC-centric names fall on Intel's warning. Amazon's gains come as the Street mostly gives a thumbs-up to its Kindle refresh, citing its potential to boost Amazon's content ecosystem. Henry Blodget is taking a moment to gloat about his infamous 1998 $400 target (now a split-adjusted $67). (more on AMZN)|2012-09-07|-0.010834441000211805|21.022239685058594|0.05606060606060606|1|0.8743
TSLA|Shares of Tesla Motors (TSLA -6.6%) trade lower with headlines over the cost of Chevrolet Volts raining on the EV parade a bit. After a dismissed probe over Chevy Volt fires was overly hyped by Tesla critics as systemic of the entire industry, the development costs for electric car models is a much more relevant issue for investors.|2012-09-10|-0.02373004050004479|5.473999977111816|0.1625|0|-0.3299
MSFT|More from Mark Zuckerberg: He once more claimed a Facebook phone doesn't make sense, in spite of rumors (I, II) that it's building one. He also mentioned Facebook is handling 1B queries/day, and suggests Facebook will eventually build a search engine. Many have called on Facebook to enter the search market, and Microsoft (NASDAQ:MSFT) execs reportedly once floated the idea of selling Bing to Facebook, only to have Zuckerberg turn them down. Should Google (NASDAQ:GOOG) be worried? FB +3.2% AH. ZNGA +2.9%.|2012-09-11|-0.005477359289258965|25.57177543640137|0.26888888888888884|0|0.6997
FB|Facebook (NASDAQ:FB) +2.2% AH as Mark Zuckerberg starts talking (video) at the TechCrunch Disrupt conference. Thus far, Zuck has tried to soothe concerns about mobile monetization, predicting Facebook will eventually make more money off mobile usage than PC usage. He also admits the company jumped the gun in embracing HTML5, something that was responsible for the sluggish performance of its mobile apps. (earlier)|2012-09-11|0.10120464019903573|19.43000030517578|0.2|1|0.8808
GOOG|"Qihoo (QIHU +4.8%) rises after CEO Zhou Hongyi claims his company's search engine will make use of Google's (NASDAQ:GOOG) ad system (presumably AdSense), and will launch an ""open platform"" for developers to provide better category-specific results. The latter sounds like a rival to Baidu's (NASDAQ:BIDU) popular Box Computing platform. Baidu shares have been pressured by Qihu's arrival on the Chinese search scene. The Google news shows how the company remains a key player in China's online ad market in spite of its search exit."|2012-09-11|-0.02175495805831451|344.8025817871094|0.18333333333333335|1|0.9218
JPM|JPMorgan (NYSE:JPM) achieves a milestone of sorts, the stock moving above the price it closed at back on May 10 just before the London Whale trading loss was announced. The stock plunged about 24% in the weeks following, bottoming in early June right about the time the rest of the market set off on a big rally.|2012-09-13|0.049260840730856126|32.692577362060554|0.04081632653061224|1|0.8847
FB|Recent Internet IPOs are staging a big rally. FB +4.6%. ZNGA +5%. GRPN +7.4%. LNKD +3.8%. YELP +5.4%. A positive Raymond James report on Facebook's ad efforts could be helping, but it looks like short-covering is a major factor.|2012-09-14|0.02995934927390453|22.0|0.07244318181818182|0|0.7925
AAPL|"Apple (AAPL +1.7%) and its suppliers are outperforming after the iPhone 5's initial stock apparently sold out less than an hour after pre-orders began. CRUS +7.1%. SWKS +2.6%. OVTI +1.9%. TQNT +4.3%. BRCM +1.7%. Thus far at least, the situation bears a resemblance to the 4S launch, with criticism about an ""incremental"" upgrade and other issues failing to prevent huge sales from occurring. And the iPhone 5 is definitely a bigger upgrade than the 4S."|2012-09-14|0.04414145626481525|21.357133865356445|-0.005208333333333322|1|0.7591
NFLX|Macquarie adds to Netflix (NFLX -5.4%) slide this morning after initiating coverage with a tepid underperform rating and a downside price target of $50, nearly 17% off current levels. The firm says that increasing content costs and greater competition are continuing to wick away at its bottom line.|2012-09-17|-0.031220122615615912|8.145713806152344|0.1|0|0.548
TSLA|With rave reviews already in for the Model S, the name of the game with Tesla Motors (NASDAQ:TSLA) is its ability to meet production targets. On that note, Elon Musk tips off that the company  produced 100 vehicle bodies in a week for the first time in its history. TSLA +8.0% premarket. (Earlier: Morgan Stanley lifts Tesla 2 notches to Overweight)|2012-09-17|0.06473768578002137|6.507999897003174|-0.05000000000000001|1|0.794
TSLA|"Morgan Stanley lifts Tesla Motors (NASDAQ:TSLA) two notches to Overweight after having the electric vehicle maker slotted at Underweight. The key part of the comments out from the investment firm is that it thinks fears that Tesla is having a manufacturing slowdown are ""overdone."" TSLA +7.9% premarket."|2012-09-17|0.06473768578002137|6.507999897003174|-0.1|0|0.1103
FB|"Facebook (FB +3.1%) is rallying again today after Baird's Colin Sebastian provides a favorable take on the company's mobile ad network plans. ""Facebook is amassing the most comprehensive user profile database in existence,"" Sebastian asserts, and this could allow it to ""become a more relevant ad network than Yahoo (YHOO) and AOL,"" as well as take on display ad leader Google (NASDAQ:GOOG)."|2012-09-19|0.05113723603087805|23.290000915527344|0.4666666666666666|1|0.9404
ADBE|Adobe (ADBE +4.2%) finishes the day higher after delivering an FQ3 report that featured soft guidance but encouraging Creative Cloud data. RBC helped matters by upgrading Adobe to Outperform, albeit while admitting FY13 EPS will suffer from the migration to subscriptions from up-front license fees. During its earnings call, Adobe noted it has 300K free users of Creative Cloud to go with 200K paid subs, and said it's prepping versions aimed at teams and large enterprises.|2012-09-20|0.039187003439122514|34.529998779296875|0.3273809523809524|1|0.9669
WMT|Shares of Wal-Mart (WMT +0.5%) don't miss a beat after the company announces that it's pulling Amazon Kindles from its stores. Though some idle chatter focuses on Wal-Mart developing its own tablet designed by the wizards at @Walmart Labs, a more likely guess is that the promising testing of a mini-Apple store inside a Wal-Mart location in Arkansas has the retailer thinking of rolling out a broader Apple plan.|2012-09-20|0.006775375715449727|61.17890167236328|0.325|0|0.8276
TSLA|Shares of Tesla Motors (TSLA -0.8%) dip after CEO Elon Musk tells Bloomberg TV that a secondary offering is possible. He notes the demand is hot for the Model S, but doesn't confirm details on the crucial question of whether or not production is on target.|2012-09-21|-0.01199077509265456|6.004000186920166|-0.012499999999999997|0|0.5906
NFLX|"Shares of Netflix (NASDAQ:NFLX) shoot up 1.3% premarket after Cantor Fitzgerald initiates coverage with a Buy rating and $70 price target. Patient investors will get rewarded if they jump in at today's ""attractive"" entry-point, says the investment firm."|2012-09-21|-0.010594985664139632|8.255714416503906|0.30000000000000004|1|0.9242
FB|"Facebook's (FB -9.1%) plunge managed to trigger short-sale curbs at 12:37PM ET, and from the looks of things, that helped shares stabilize - 18.1% of Facebook's float was shorted as of Aug. 31, quite impressive for a company of its size. In addition to Barron's and Goldman, Stifel contributed to today's misery: analyst Jordan Rohan forecast a ""soft transitional period"" for Facebook as PC usage flatlines or shrinks in developed markets while mobile usage grows (ed:  hasn't it already started?)."|2012-09-24|-0.10312998837657407|20.790000915527344|0.4000000000000001|1|0.5707
GOOG|The tech sector may be selling off in sympathy with Apple and Facebook, but Google (GOOG +1.5%) is making new highs yet again (previous) following a bullish report from Citi's Mark Mahaney. Mahaney says his Q3 search ad checks are reasonably positive, and (importantly, given recent trends) predicts Google will benefit from improving ad click prices.|2012-09-24|0.028735862937354525|373.2908020019531|0.09949494949494948|1|0.978
FB|"A cautious Goldman note could be adding to Facebook's (FB -6.7%) losses this morning. The firm expects shares to ""remain volatile over the next few months"" due to the giant Nov. 14 lockup expiration and ""the market's allergy to supply."" Nonetheless, Goldman is maintaining a Buy, and is encouraged by the higher ad rates associated with new ad products. (Barron's column)"|2012-09-24|-0.10312998837657407|20.790000915527344|-0.01980519480519481|1|0.7109
TSLA|"Shares of Tesla Motors (TSLA +2.3%) trade higher with news that Toyota is de-emphasizing its pure electric vehicle program making for an interesting backdrop. Tesla isn't shy about stating its own conviction on the EV market and is in the midst of setting up retail stores across the U.S. At the moment it has the auto industry press on its side as more extensive reviews of the Model S come out with Wired's 4-day test drive concluding the vehicle's large battery and charging potential should keep ""range anxiety"" in check."|2012-09-24|-0.1050071665182466|6.131999969482423|0.1976190476190476|1|0.9026
AAPL|"IPhone 5 (NASDAQ:AAPL) sales come in at ""over 5M,"" well below expectations. (PR) AAPL -2.3% premarket."|2012-09-24|-0.0362659729341287|21.34200096130371|0.0|1|0.2112
FB|Facebook (NASDAQ:FB) slides 4.4% to $21.85 premarket following a Barron's cover story suggesting the shares could be deemed expensive even at $15.|2012-09-24|-0.10312998837657407|20.790000915527344|-0.25|1|0.3504
TSLA|Tumbling Tesla Motors (TSLA -9.6%) triggered Nasdaq's short-sale circuit breakers after investors dumped  shares following the electric car maker's reduction of its 2012 sales target  and news of a secondary offering of 4.34M common shares.|2012-09-25|-0.08086668443291578|5.5320000648498535|-0.19999999999999998|0|0.3037
TSLA|Maxim is out with a defense on Tesla Motors (TSLA -6.9%), noting that it sees the company meeting its 2013 production goal of 20K vehicles despite today's hiccup. The firm remain a Tesla believer for the long run, keeping shares slotted at Buy with a lofty $50 price target.|2012-09-25|-0.08086668443291578|5.5320000648498535|-0.125|0|0.9049
TSLA|Shares of Tesla Motors (NASDAQ:TSLA) fall 7.5% premarket after the company warns that Model S deliveries will be lower than anticipated. Though higher labor costs and manufacturing inefficiencies are cited as drags on Q3 margins with production slowed, Tesla says in Q4 margins will turn positive as cost efficiencies register with Model S volume back on track.|2012-09-25|-0.08086668443291578|5.5320000648498535|0.1590909090909091|0|0.6958
FB|Facebook (FB +5.9%) is shooting higher after launching Gifts, arguably its first serious attempt to directly profit from e-commerce. Also, Topeka writes its checks indicate Facebook's mobile Sponsored Stories ads, recently the subject of a favorable JPMorgan note, are performing well.|2012-09-28|0.06663130755899649|21.65999984741211|0.016666666666666677|1|0.8285
NFLX|Whitney Tilson went on CNBC to sing Netflix's (NFLX +2.9%) praises again, and that helped its beaten-down shares outperform. Tilson suggested Netflix resembles Amazon 10 years ago, when Amazon's shares were hammered by the Dot.com bubble fallout and its survival questioned. He also addressed fears of rising content costs by arguing Netflix only has to outbid rivals with less video revenue. But what if studios refuse to license below a certain price due to the impact Netflix has on other revenue streams? (previous)|2012-10-01|0.016906755080892233|8.007143020629883|-0.06150793650793651|1|0.9182
TSLA|"Tesla (NASDAQ:TSLA) will make an advance payment on the DOE loan principal payment that's due in March, says CEO Elon Musk in a blog post. Musk's remarks come shortly after Tesla disclosed the politically pressured DOE wants the company to repay its loan at an accelerated pace. Also: Musk claims Tesla is ""on the verge of becoming cash flow positive,"" and defends the company's Q3/Q4 guidance cut by claiming Tesla is ""at the steepest portion of our production ramp."""|2012-10-03|0.008582377680374842|5.860000133514403|0.1253787878787879|0|0.7352
NFLX|"Netflix (NFLX +6.5%) roars out of the gate with a solid gain as Citi backs the Buy-rated name on the strength of their survey that shows improving customer satisfaction for the first time since last year's ""Apocaflix"" PR disaster. The Citi take in a nutshell: NFLX can be bought by investors at 10X P/E as its U.S. operations generate $5.50 in EPS, with a free call option on the company's international business. (Also: Whitney Tilson pitches the bull case on NFLX)"|2012-10-03|0.18106661005908944|8.9399995803833|0.13|1|0.9524
NFLX|Shares of Netflix (NFLX +5%) continue their winning ways this week to hit their highest level since mid-August. Though the old mantra that the company sits mired in an industry with low barriers to entry and high barriers to profits still pervades, it seems to be getting a second look with the Internet streaming market still in its early stages and growth estimates set high. (Fresh NFLX backers: Tilson, Citi)|2012-10-04|0.17210172827436132|9.524286270141602|0.165|1|0.9458
FB|Facebook (NASDAQ:FB) has its payments revenue target cut at JPMorgan following the Zynga warning last night. Analysts now project payments revenue of $582M, down from a previous estimate of $797M! Shares -2.3% premarket.|2012-10-05|-0.06627364420264381|20.90999984741211|-0.09097222222222223|0|-0.2175
FB|Facebook (NASDAQ:FB) is downgraded to Sell with price target of $16 at BTIG. Previously never that enthusiastic about Facebook, BTIG is reportedly noting the collapse of payment revenues and questioning the effectiveness of mobile ads. Shares  -2.6% premarket.|2012-10-08|-0.08010404234113255|20.399999618530273|0.3416666666666667|0|0.5556
NFLX|More Netflix (NASDAQ:NFLX) pain: Google updated its Google TV platform with new features that will allow users to buy and rent movies more easily from the Play Store. (Previous: BofA downgrade, data tracking weak) NFLX -6.9% premarket.|2012-10-09|-0.004568268564397626|9.361429214477539|0.17133838383838382|1|0.6164
NFLX|Shares of Netflix (NASDAQ:NFLX) retreat 3.8% premarket after SunTrust warns tracking data will show September usage trends weakened. A downgrade from Bank of America on the name to Sell from Buy is also tipping sentiment.|2012-10-09|-0.004568268564397626|9.361429214477539|0.0|0|0.1942
FB|"A downgrade to Neutral from Piper's Michael Olson has made Zynga among the day's big tech losers. Olson predicts Zynga's bookings decline will continue ""at a steeper pace"" into 2013. He also claims a survey of over 7,700 teens confirms ""social gaming is as unpopular among teens as we have ever seen"" - that's not exactly good news for Facebook (FB -2.3% - previous) either. Glu Mobile's pre-announcement might also be affecting Zynga's shares."|2012-10-10|-0.031897106535958016|19.63999938964844|-0.13666666666666666|0|0.6565
MSFT|LinkedIn (LNKD +3.1%) catches a bid after ITG forecasts Q3 revenue will come in at $255M, soundly above a $244M consensus. The business social networking leader has delivered a string of revenue beats, and the Street seems to be pricing in another one.|2012-10-11|-0.0026456296922487965|24.043615341186523|0.016666666666666666|1|0.7116
FB|"Facebook (FB +2.3%) is closing higher after Wedge Partners argues the company's closely-watched mobile ad business is ""near a positive inflection [point]."" Facebook has been scrambling to roll out new mobile ad formats as PC usage slips in the U.S. and other markets thanks in large part to growing mobile use - mobile Sponsored Stories has been the company's biggest success on this front. Today, Facebook officially launched its mobile app download ad product. (also)"|2012-10-17|-0.026786977879636686|19.8799991607666|0.16286525974025973|1|0.9478
GOOG|"Google (NASDAQ:GOOG) has resumed trading after releasing an official Q3 report that largely matches its draft report. Shares are down 7.5%, a little above the levels they were at when shares were halted. Citi's Mark Mahaney, who was singing Google's praises last month, calls the report ""negatral,"" and isn't happy with Motorola's performance. Piper notes revenue derived from Google-owned sites was up just 2.5% Q/Q after rising 8% the last two years. (more)"|2012-10-18|-0.08458542401907754|346.2023620605469|0.14640376984126985|0|0.9223
GOOG|"Google (GOOG -9%) says printing firm R.R. Donnelley (RRD -2.8%) filed a draft of its weak Q3 report without authorization. Google adds it will deliver a finalized report, after which shares will resume trading. Meanwhile, Horace Dediu observes Motorola's phone sales fell 26% Y/Y, and Cory Johnson notes Google's cost per click (search ad price) trend isn't a pretty sight. One-liners are flying on Twitter (I, II, III) over the report, and a ""pending"" Larry Page quote. Update: Google says it expects to resume trading before the market's close."|2012-10-18|-0.08458542401907754|346.2023620605469|-0.10833333333333332|1|0.6591
FB|Several Internet stocks are heading south in response to Google's early Q3 report. Facebook (FB -2.8%), Yelp (YELP -2.7%), Groupon (GRPN -2.8%), Zynga (ZNGA -1.6%), and LinkedIn (LNKD -2.1%) are among the casualties.|2012-10-18|-0.02368398577441322|18.979999542236328|0.05|0|-0.1849
GOOG|Google's (GOOG -8.4%) Q3 results are out early, and they missed estimates. EPS of $9.03 missed by $1.62, and revenue of $11.33B (+51% Y/Y, boosted by Motorola acquisition) missed by $530M. Shares are diving.|2012-10-18|-0.08458542401907754|346.2023620605469|0.1|1|0.0816
AMZN|Amazon (NASDAQ:AMZN) roundup: 1) Bloomberg reports Amazon is in talks to buy Brazilian bookseller Saraiva. Saraiva, which currently has a market cap of $356M, is both a publisher and retailer of books (online and via physical stores). The report appears to be pressuring MercadoLibre (MELI -3.5%), which has already fallen on worries Amazon will enter Brazil. 2) The WSJ observes Amazon is struggling to make its publishing efforts a success in the face of boycotts from many booksellers. (earlier: I, II)|2012-10-18|-0.015922393893911813|244.8500061035156|0.16|0|-0.0267
AAPL|After seeing Verizon report it sold just ~650K iPhone 5s in Q3 due to supply issues, Jefferies' Peter Misek thinks only 5M units may have been sold overall in the quarter - he previously believed sales of 8M-10M were possible. But Misek argues iPhone 4/4S sales will make up for any shortfall to his 26M-unit iPhone forecast. Meanwhile, Stifel notes the iPhone 5 is still back-ordered for 3 weeks at Verizon. Apple (AAPL -2.8%) is selling off along with many other tech large caps, and is down 13% from its Sep. 21 high. (earlier: I, II)|2012-10-19|-0.01494269633479195|18.841045379638672|0.027460317460317463|0|0.9276
MSFT|Microsoft (MSFT -2.3%) heads south as a harsh Barron's column is followed up by a flurry of media articles related to Windows 8, some of them critical. The NY Times becomes the latest to observe many early Windows 8 users have become confused by its radical, tile-based UI. Reuters, meanwhile, joins others in noting early corporate interest in Windows 8 is limited. Gartner predicts Windows 8's PC penetration within large organizations will only reach 20% at its peak. A shift towards subscription-based licensing could buffer Microsoft a bit.|2012-10-22|-0.04971316299271278|23.25461769104004|0.06190476190476191|0|-0.6947
NFLX|"Netflix (NFLX +4%) rallies after the The Next Web notices a job listing for linguists capable of translating ""marketing, UI and content materials"" into ""Turkish, Dutch, Hindi, German, Italian, Norwegian, Korean, and Japanese."" That's fueling speculation Netflix is planning to enter some of the markets where those languages are spoken. Norwegian audiences are already covered by last week's Scandinavian launch. Netflix is now up 25% from its Sep. 25 close - Q3 results arrive tomorrow."|2012-10-22|0.014305409702995318|9.697142601013184|0.025|0|0.3705
NFLX|"In addition to issuing soft subscriber growth guidance in his company's Q3 report and shareholder letter (.pdf), Netflix (NASDAQ:NFLX) CEO Reed Hastings made waves by admitting competition from Amazon, Hulu, and others is a matter of concern, and predicting HBO (NYSE:TWX) will launch a streaming-only U.S. service. Also of concern: 1) Netflix's ""known"" content liabilities total $5B, of which $2.1B are due in the next 12 months. 2) Domestic streaming's contributing margin remains ~1/3 that of the declining DVD business. Shares -16.1% AH."|2012-10-23|-0.06909561861104062|9.74571418762207|-0.004999999999999999|1|0.9027
NFLX|More from the Netflix (NASDAQ:NFLX) Q3 report: Sees negative cash flow the quarter. The company misses estimates with its outlook for net domestic streaming sub adds, lowering the mark all the way down to 4.7M-5.4M from prior guidance of 7M. Shares -14.3% AH. (letter to shareholders, earnings release)|2012-10-23|-0.06909561861104062|9.74571418762207|0.007407407407407404|0|-0.4994
FB|More on Facebook's Q3: Monthly active users (MAUs) totaled 1.01B as of Sep. 30, +6% Q/Q and +26% Y/Y. Mobile MAUs hit 604M, +11% Q/Q and +61% Y/Y. Mobile accounted for 14% of ad revenue (impressive, since first mobile ads arrived this year). Ad sales +9% Q/Q and +36% Y/Y. Payments -9% Q/Q and +13% Y/Y. Expenses +57% Y/Y, much higher than revenue growth. Capex (including leased gear) was $332M, down from Q2's $465M. FB now +9.3% AH. CC at 5PM ET (webcast). (PR)|2012-10-23|0.2174409031376157|19.5|0.28518518518518515|0|0.8949
NFLX|Netflix (NASDAQ:NFLX): Q3 EPS of $0.13 beats by $0.09. Revenue of $905M (+10.1% Y/Y) misses by $4M. Shares -14.5% AH. (PR)|2012-10-23|-0.06909561861104062|9.74571418762207|0.0|0|0.4371
FB|Facebook (FB +1.2%) is rallying ahead of today's Q3 report - short-covering is likely a big factor (16.5% of the float was shorted as of Sep. 28). The bull argument: shares are down 48% from the IPO and 27% since the Q2 report; monthly users just topped 1B; and Facebook is pulling out all the stops to improve monetization, with some success. The bear argument: U.S. PC activity is plunging thanks to the mobile shift (this includes gaming activity), shares still carry lofty forward P/Es, and buyers could be cautious ahead of a huge Nov. 14 lockup expiration.|2012-10-23|0.2174409031376157|19.5|0.12407407407407407|1|0.8756
AMZN|Amazon (AMZN -2.5%) is closing with losses ahead of tomorrow's Q3 report after Barclays cut estimates, citing slowing revenue growth. Though still taking share from e-commerce and bricks & mortar rivals alike, Amazon has been struggling to deal with Europe's macro and forex headwinds, and now also has U.S. sales tax collections to contend with. Some concerns are priced in: shares are down 12% from their Oct. 4 close.|2012-10-24|-0.0469492374707432|228.4900054931641|-0.15555555555555559|0|0.226
AMZN|More on Amazon: Q4 revenue guidance is below a $22.8B consensus. Q4 operating income (inc. stock compensation) expected to be anywhere from -$490M to +$310M vs. +$260M in year-ago period. North American revenue +33% Y/Y (includes web services), international only +20% (would be +27% if not for forex). Media sales +11%, other merchandise +36%. Headcount rose by 12.3K Q/Q to 81.4K, fulfillment expenses +36% Y/Y, technology/content expenses +55%. AMZN now -2.7% AH. (PR)|2012-10-25|0.01950791843661781|222.9199981689453|0.125|0|0.9251
AMZN|More on Amazon (NASDAQ:AMZN): Q3 loss includes a $0.37 per share hit from LivingSocial related to impairment. Product revenue +23.1% Y/Y to $11.55B. Service revenue +51% Y/Y to $2.26B  Company expects Q4 net sales of $20.25B-$22.75B. Shares -6.5% AH. Conference call at 5:00 ET. (PR)|2012-10-25|0.01950791843661781|222.9199981689453|0.16666666666666666|1|0.9195
